event_time,event_type,source_id,entity_id,region,channel,user_segment,priority,status,metric_volume,metric_value,payload_kb,processing_delay_sec,sla_target_sec
2026-02-04 07:43:36,mobile_login,S12-0226,E12-000445,Крупный банк,mobile,mass,low,ok,3,2063.2,3.85,25,15
2026-02-21 06:59:05,mobile_login,S12-0187,E12-005642,Крупный банк,mobile,mass,medium,ok,3,1678.34,4.16,18,15
2026-02-20 02:51:28,mobile_login,S12-0227,E12-002860,Крупный банк,mobile,mass,high,ok,3,2704.79,3.7,131,15
2026-02-02 19:57:34,mobile_login,S12-0160,E12-001782,Крупный банк,web,mass,medium,ok,3,6737.69,4.28,54,15
2026-02-22 20:57:29,card_capture,S12-0057,E12-000028,Крупный банк,mobile,mass,low,ok,1,1611.86,4.79,5,15
2026-02-03 04:51:54,mobile_login,S12-0378,E12-003713,Крупный банк,web,business,medium,ok,2,7410.44,4.16,99,15
2026-02-16 06:39:46,card_capture,S12-0362,E12-005216,Крупный банк,web,business,medium,ok,2,3115.33,4.07,49,15
2026-02-17 09:44:47,transfer,S12-0029,E12-004789,Крупный банк,mobile,mass,medium,ok,2,3540.19,3.55,85,15
2026-02-26 04:55:14,card_capture,S12-0010,E12-002960,Крупный банк,web,mass,high,ok,4,3366.89,3.55,91,15
2026-02-09 03:42:52,transfer,S12-0207,E12-005638,Крупный банк,mobile,business,medium,ok,1,7475.24,3.51,27,15
2026-02-13 05:47:17,card_auth,S12-0301,E12-003313,Крупный банк,atm,mass,high,ok,5,4856.38,1.7,48,15
2026-02-20 22:07:00,card_auth,S12-0286,E12-000279,Крупный банк,web,mass,low,ok,4,4307.86,3.87,116,15
2026-02-24 07:57:53,card_capture,S12-0226,E12-004697,Крупный банк,web,business,medium,ok,3,10201.96,5.23,33,15
2026-02-14 00:10:05,card_auth,S12-0255,E12-001098,Крупный банк,atm,mass,low,ok,3,2210.57,2.47,105,15
2026-02-03 02:22:17,card_capture,S12-0183,E12-001195,Крупный банк,web,social,low,ok,3,1216.8,5.31,42,15
2026-02-08 07:34:34,transfer,S12-0139,E12-004879,Крупный банк,mobile,business,low,ok,3,2203.2,4.68,77,15
2026-02-13 22:46:13,risk_alert,S12-0149,E12-003006,Крупный банк,mobile,mass,low,ok,1,3346.19,5.08,59,15
2026-02-24 12:32:38,mobile_login,S12-0268,E12-005740,Крупный банк,web,mass,medium,ok,2,4695.59,4.29,49,15
2026-02-20 16:49:08,card_capture,S12-0212,E12-003941,Крупный банк,mobile,social,high,warning,5,8964.82,2.97,79,15
2026-02-23 10:20:13,card_auth,S12-0089,E12-003931,Крупный банк,mobile,social,medium,ok,2,4756.49,3.4,14,15
2026-02-03 02:04:00,card_capture,S12-0283,E12-002590,Крупный банк,web,mass,high,ok,1,7398.03,3.36,17,15
2026-02-28 08:22:52,mobile_login,S12-0174,E12-004882,Крупный банк,atm,vip,low,ok,5,1967.81,4.49,39,15
2026-02-01 20:03:00,risk_alert,S12-0241,E12-002060,Крупный банк,mobile,mass,low,ok,2,3461.2,1.92,70,15
2026-02-21 08:55:00,card_auth,S12-0175,E12-004498,Крупный банк,mobile,mass,medium,ok,3,10283.68,3.59,21,15
2026-02-25 00:05:10,card_auth,S12-0301,E12-000646,Крупный банк,atm,mass,low,ok,3,4883.85,4.32,18,15
2026-02-15 16:05:00,transfer,S12-0137,E12-000461,Крупный банк,atm,vip,low,ok,2,2449.72,2.92,51,15
2026-02-05 10:06:00,transfer,S12-0291,E12-001596,Крупный банк,web,business,low,ok,8,3327.83,3.62,98,15
2026-02-14 00:22:06,transfer,S12-0061,E12-001602,Крупный банк,atm,social,low,ok,5,2075.78,4.41,42,15
2026-02-13 02:19:56,card_capture,S12-0054,E12-003400,Крупный банк,atm,mass,low,ok,4,4991.91,3.69,79,15
2026-02-21 22:50:59,mobile_login,S12-0285,E12-003629,Крупный банк,web,mass,medium,ok,2,676.67,5.08,87,15
2026-02-10 19:55:10,risk_alert,S12-0140,E12-002211,Крупный банк,web,mass,medium,ok,1,12783.52,1.41,34,15
2026-02-17 07:08:00,transfer,S12-0087,E12-002540,Крупный банк,mobile,mass,low,warning,4,1480.98,1.25,40,15
2026-02-28 12:00:56,card_capture,S12-0109,E12-003602,Крупный банк,web,mass,medium,ok,1,4793.4,3.01,45,15
2026-02-12 01:35:13,card_capture,S12-0157,E12-000958,Крупный банк,mobile,mass,medium,ok,1,1996.15,3.53,128,15
2026-02-12 12:32:18,risk_alert,S12-0254,E12-005734,Крупный банк,web,mass,medium,ok,1,784.24,3.52,74,15
2026-02-07 09:53:33,card_capture,S12-0141,E12-004792,Крупный банк,atm,mass,low,ok,2,3171.07,5.87,98,15
2026-02-06 07:09:00,card_auth,S12-0143,E12-002243,Крупный банк,mobile,mass,low,ok,4,4418.84,4.65,39,15
2026-02-27 17:34:37,card_auth,S12-0320,E12-002312,Крупный банк,atm,mass,medium,ok,4,2957.55,2.62,8,15
2026-02-06 01:02:53,card_auth,S12-0092,E12-005059,Крупный банк,web,mass,high,ok,2,2089.58,3.79,40,15
2026-02-28 10:48:13,transfer,S12-0275,E12-005900,Крупный банк,web,mass,low,ok,2,5145.6,4.56,29,15
2026-02-26 02:02:17,card_auth,S12-0150,E12-004123,Крупный банк,mobile,business,high,ok,2,6465.4,4.13,47,15
2026-02-07 22:54:49,card_auth,S12-0015,E12-005971,Крупный банк,atm,vip,high,error,2,3012.55,4.69,84,15
2026-02-19 11:08:00,transfer,S12-0373,E12-001940,Крупный банк,web,mass,medium,ok,3,3178.77,3.84,56,15
2026-02-05 17:13:11,risk_alert,S12-0387,E12-003979,Крупный банк,atm,mass,low,ok,1,1448.66,4.58,74,15
2026-02-20 20:02:00,risk_alert,S12-0382,E12-000442,Крупный банк,atm,mass,low,ok,4,3512.66,2.66,127,15
2026-02-12 22:10:03,card_capture,S12-0243,E12-002030,Крупный банк,mobile,vip,low,ok,4,3117.57,3.86,42,15
2026-02-08 10:38:47,transfer,S12-0259,E12-001428,Крупный банк,atm,mass,medium,ok,3,2407.77,3.68,23,15
2026-02-07 05:52:11,transfer,S12-0024,E12-003587,Крупный банк,atm,mass,medium,ok,5,1421.55,6.54,89,15
2026-02-16 03:15:31,card_auth,S12-0052,E12-004810,Крупный банк,mobile,vip,low,ok,1,8663.25,5.17,92,15
2026-02-10 23:37:42,transfer,S12-0107,E12-004549,Крупный банк,mobile,mass,low,ok,4,,1.42,5,15
2026-02-19 03:03:00,card_auth,S12-0003,E12-000235,Крупный банк,web,business,medium,ok,4,3076.85,4.39,143,15
2026-02-16 19:54:22,card_auth,S12-0374,E12-004792,Крупный банк,atm,mass,high,ok,2,5607.28,3.18,47,15
2026-02-02 22:01:19,risk_alert,S12-0260,E12-002777,Крупный банк,mobile,business,medium,ok,3,2988.42,4.74,124,15
2026-02-15 12:23:55,card_capture,S12-0231,E12-001024,Крупный банк,atm,mass,high,ok,3,890.12,1.88,69,15
2026-02-19 20:09:47,risk_alert,S12-0155,E12-001254,Крупный банк,mobile,mass,medium,ok,2,4548.69,2.86,80,15
2026-02-11 15:41:59,mobile_login,S12-0315,E12-003052,Крупный банк,atm,mass,medium,error,3,3308.72,4.67,26,15
2026-02-12 14:47:44,transfer,S12-0199,E12-000888,Крупный банк,atm,business,medium,ok,4,3465.43,1.9,136,15
2026-02-24 18:19:20,mobile_login,S12-0027,E12-004753,Крупный банк,web,mass,low,ok,4,9718.56,6.78,22,15
2026-02-09 02:45:43,card_capture,S12-0134,E12-004789,Крупный банк,mobile,social,medium,ok,2,7598.33,4.37,8,15
2026-02-14 17:43:19,card_capture,S12-0100,E12-005709,Крупный банк,atm,business,low,ok,1,4211.04,3.91,60,15
2026-02-07 01:08:10,mobile_login,S12-0240,E12-003987,Крупный банк,atm,social,medium,error,3,5956.69,3.21,44,15
2026-02-02 22:59:30,mobile_login,S12-0291,E12-001925,Крупный банк,atm,business,medium,ok,3,4483.4,0.58,91,15
2026-02-19 03:22:34,card_auth,S12-0010,E12-000371,Крупный банк,atm,business,medium,ok,4,2603.02,3.09,25,15
2026-02-24 22:28:25,card_capture,S12-0110,E12-003817,Крупный банк,mobile,mass,low,ok,3,4090.17,2.16,78,15
2026-02-04 14:02:37,risk_alert,S12-0128,E12-002281,Крупный банк,mobile,business,high,delayed,8,4060.85,4.35,43,15
2026-02-28 03:53:33,card_capture,S12-0385,E12-003623,Крупный банк,web,mass,low,ok,1,3623.43,5.76,40,15
2026-02-02 04:02:00,card_auth,S12-0335,E12-000497,Крупный банк,mobile,mass,medium,error,3,3965.61,4.01,65,15
2026-02-12 14:21:40,card_auth,S12-0266,E12-002258,Крупный банк,mobile,mass,low,ok,2,3375.37,1.56,91,15
2026-02-17 13:58:48,transfer,S12-0139,E12-002351,Крупный банк,atm,mass,medium,ok,3,6708.62,3.44,87,15
2026-02-17 06:36:28,card_auth,S12-0024,E12-000312,Крупный банк,atm,mass,medium,ok,2,1436.8,2.94,17,15
2026-02-13 22:07:00,card_auth,S12-0389,E12-003145,Крупный банк,web,mass,low,ok,4,6488.19,2.52,60,15
2026-02-08 03:27:18,transfer,S12-0038,E12-004928,Крупный банк,atm,mass,medium,ok,2,1850.87,1.46,212,15
2026-02-03 20:20:00,card_auth,S12-0232,E12-004691,Крупный банк,mobile,vip,low,ok,5,4013.58,3.84,57,15
2026-02-20 15:51:22,mobile_login,S12-0022,E12-005196,Крупный банк,atm,mass,low,warning,1,1140.31,4.59,90,15
2026-02-13 15:06:51,card_capture,S12-0287,E12-003741,Крупный банк,atm,vip,medium,ok,4,7724.61,2.99,42,15
2026-02-02 03:06:31,card_auth,S12-0262,E12-000999,Крупный банк,web,social,high,ok,2,2727.57,4.76,32,15
2026-02-21 17:56:55,mobile_login,S12-0131,E12-005571,Крупный банк,mobile,mass,medium,ok,4,3676.64,4.22,87,15
2026-02-21 19:58:30,card_capture,S12-0375,E12-002917,Крупный банк,mobile,social,high,ok,2,838.53,3.53,53,15
2026-02-11 16:17:26,card_capture,S12-0358,E12-004045,Крупный банк,mobile,mass,low,delayed,4,3254.49,5.92,82,15
2026-02-03 03:37:06,transfer,S12-0375,E12-004886,Крупный банк,mobile,vip,low,ok,4,2774.36,1.48,13,15
2026-02-08 07:45:43,transfer,S12-0015,E12-001742,Крупный банк,web,mass,high,warning,1,7413.56,4.86,52,15
2026-02-19 23:05:00,card_capture,S12-0291,E12-005711,Крупный банк,web,mass,low,ok,3,1517.33,6.65,2,15
2026-02-02 20:09:00,card_auth,S12-0259,E12-004774,Крупный банк,atm,business,high,ok,4,1451.61,3.83,71,15
2026-02-12 08:42:00,risk_alert,S12-0151,E12-003590,Крупный банк,web,mass,high,ok,3,3641.54,4.08,58,15
2026-02-05 00:49:48,mobile_login,S12-0255,E12-002217,Крупный банк,atm,mass,low,ok,3,1062.08,3.33,48,15
2026-02-27 12:05:59,transfer,S12-0155,E12-001506,Крупный банк,atm,social,medium,ok,3,4471.16,1.73,21,15
2026-02-08 17:01:01,card_auth,S12-0003,E12-001490,Крупный банк,mobile,mass,medium,ok,5,8760.35,1.79,54,15
2026-02-27 12:45:11,card_capture,S12-0055,E12-005249,Крупный банк,mobile,mass,medium,ok,7,902.02,4.26,92,15
2026-02-27 01:05:34,card_capture,S12-0147,E12-001368,Крупный банк,web,mass,low,ok,2,3744.41,2.37,60,15
2026-02-25 22:03:32,card_capture,S12-0071,E12-001738,Крупный банк,web,mass,medium,ok,2,5515.73,2.57,29,15
2026-02-25 00:17:48,transfer,S12-0385,E12-002989,Крупный банк,atm,vip,low,ok,4,2728.28,5.37,18,15
2026-02-14 21:36:42,risk_alert,S12-0310,E12-001431,Крупный банк,atm,business,medium,ok,2,941.26,5.08,69,15
2026-02-01 14:36:15,card_auth,S12-0183,E12-003571,Крупный банк,mobile,mass,high,ok,4,4391.71,4.13,106,15
2026-02-14 11:39:02,mobile_login,S12-0378,E12-000493,Крупный банк,web,vip,medium,ok,3,2438.37,4.74,43,15
2026-02-12 12:01:37,card_capture,S12-0293,E12-005814,Крупный банк,mobile,mass,high,warning,5,3087.38,2.31,20,15
2026-02-28 17:20:06,card_capture,S12-0005,E12-004243,Крупный банк,mobile,mass,medium,warning,2,3557.26,1.86,36,15
2026-02-23 11:11:30,card_auth,S12-0243,E12-003008,Крупный банк,web,mass,medium,ok,2,2691.96,5.62,95,15
2026-02-12 16:51:52,mobile_login,S12-0295,E12-004069,Крупный банк,mobile,business,low,warning,3,6383.89,2.91,18,15
2026-02-13 23:05:00,card_auth,S12-0305,E12-001451,Крупный банк,mobile,mass,low,ok,4,1442.98,1.96,60,15
2026-02-07 19:59:25,mobile_login,S12-0188,E12-003892,Крупный банк,atm,mass,medium,ok,3,1029.93,2.37,53,15
2026-02-22 08:20:21,mobile_login,S12-0211,E12-005934,Крупный банк,web,business,medium,ok,1,6197.61,3.92,165,15
2026-02-06 15:16:52,risk_alert,S12-0196,E12-000570,Крупный банк,web,mass,low,ok,2,3972.56,4.52,115,15
2026-02-01 19:21:02,risk_alert,S12-0086,E12-002675,Крупный банк,web,mass,low,ok,2,1784.57,4.19,23,15
2026-02-04 00:36:59,card_auth,S12-0367,E12-000131,Крупный банк,mobile,business,medium,ok,3,5697.48,2.2,59,15
2026-02-22 23:30:29,mobile_login,S12-0032,E12-003090,Крупный банк,mobile,mass,low,delayed,3,2046.59,2.88,41,15
2026-02-27 11:58:59,card_auth,S12-0301,E12-003833,Крупный банк,mobile,mass,medium,ok,4,2228.83,4.19,60,15
2026-02-18 00:25:28,mobile_login,S12-0177,E12-001816,Крупный банк,mobile,vip,low,ok,2,3207.24,4.02,37,15
2026-02-20 03:37:07,card_capture,S12-0055,E12-001019,Крупный банк,mobile,social,high,ok,4,2772.04,4.42,57,15
2026-02-20 03:24:37,mobile_login,S12-0324,E12-000855,Крупный банк,atm,social,high,ok,4,4851.13,2.25,71,15
2026-02-19 07:50:20,card_capture,S12-0385,E12-001826,Крупный банк,web,social,medium,delayed,2,10981.9,7.73,23,15
2026-02-01 17:26:10,card_auth,S12-0268,E12-005335,Крупный банк,atm,mass,low,ok,2,15327.65,6.05,73,15
2026-02-17 05:32:40,card_auth,S12-0140,E12-003892,Крупный банк,web,mass,medium,ok,5,2209.48,4.05,18,15
2026-02-07 22:05:47,card_auth,S12-0087,E12-004092,Крупный банк,web,social,medium,ok,2,2957.75,4.86,165,15
2026-02-08 19:06:00,mobile_login,S12-0256,E12-001873,Крупный банк,atm,mass,low,ok,3,2290.65,3.05,39,15
2026-02-13 10:43:45,transfer,S12-0211,E12-003603,Крупный банк,web,business,low,ok,4,1379.69,3.72,41,15
2026-02-16 21:08:42,mobile_login,S12-0124,E12-002835,Крупный банк,web,mass,medium,ok,2,2418.81,3.59,11,15
2026-02-21 07:55:32,mobile_login,S12-0364,E12-003197,Крупный банк,web,mass,low,ok,1,15620.68,5.32,79,15
2026-02-17 18:14:45,card_auth,S12-0226,E12-002799,Крупный банк,mobile,social,high,ok,2,3966.52,2.55,59,15
2026-02-27 13:13:37,mobile_login,S12-0391,E12-004177,Крупный банк,web,business,low,delayed,2,4401.11,2.31,147,15
2026-02-08 18:44:55,mobile_login,S12-0326,E12-004452,Крупный банк,atm,mass,medium,ok,3,5070.23,2.03,50,15
2026-02-10 07:31:29,card_auth,S12-0182,E12-000866,Крупный банк,web,mass,medium,ok,5,1354.82,6.51,15,15
2026-02-14 14:00:50,card_capture,S12-0003,E12-004081,Крупный банк,web,mass,low,ok,1,4980.62,4.34,96,15
2026-02-11 01:19:57,card_auth,S12-0089,E12-000061,Крупный банк,atm,mass,medium,ok,2,3814.33,4.3,117,15
2026-02-10 18:47:03,card_auth,S12-0332,E12-004583,Крупный банк,mobile,business,medium,ok,4,8558.45,4.14,108,15
2026-02-27 21:01:48,mobile_login,S12-0399,E12-005614,Крупный банк,web,mass,low,ok,4,2045.4,3.49,86,15
2026-02-09 03:13:52,mobile_login,S12-0322,E12-002869,Крупный банк,mobile,vip,low,ok,3,2785.42,3.27,37,15
2026-02-12 03:04:04,risk_alert,S12-0317,E12-004149,Крупный банк,mobile,social,low,ok,1,7746.66,3.07,61,15
2026-02-08 22:05:00,card_capture,S12-0346,E12-004967,Крупный банк,web,business,medium,ok,4,10382.86,5.23,50,15
2026-02-07 11:50:58,card_auth,S12-0319,E12-005343,Крупный банк,web,mass,low,ok,5,3549.72,4.45,34,15
2026-02-08 16:49:08,card_capture,S12-0172,E12-000333,Крупный банк,mobile,mass,low,ok,1,6065.07,3.16,97,15
2026-02-16 04:07:08,transfer,S12-0097,E12-000241,Крупный банк,web,mass,low,ok,2,3841.06,3.09,134,15
2026-02-15 22:16:55,card_capture,S12-0356,E12-005917,Крупный банк,mobile,mass,low,ok,5,2382.57,3.29,141,15
2026-02-14 18:19:20,card_auth,S12-0095,E12-004480,Крупный банк,web,mass,medium,ok,4,1025.88,2.66,44,15
2026-02-27 02:11:26,card_auth,S12-0011,E12-000040,Крупный банк,web,mass,medium,ok,3,2276.85,4.03,39,15
2026-02-15 19:31:49,mobile_login,S12-0356,E12-005119,Крупный банк,web,business,low,ok,3,6834.08,4.4,61,15
2026-02-05 22:45:52,card_auth,S12-0136,E12-003349,Крупный банк,atm,mass,medium,ok,5,5243.04,2.54,22,15
2026-02-12 12:03:00,mobile_login,S12-0388,E12-001491,Крупный банк,atm,mass,low,ok,2,1463.15,4.83,8,15
2026-02-04 20:47:34,mobile_login,S12-0348,E12-000514,Крупный банк,atm,mass,low,ok,4,7526.01,3.68,26,15
2026-02-10 06:01:13,risk_alert,S12-0020,E12-003706,Крупный банк,web,mass,low,ok,2,4100.62,3.02,21,15
2026-02-03 19:32:49,card_auth,S12-0141,E12-004049,Крупный банк,mobile,mass,medium,ok,3,1496.34,2.74,32,15
2026-02-21 01:36:55,risk_alert,S12-0210,E12-005064,Крупный банк,web,mass,low,ok,3,2945.43,2.26,41,15
2026-02-15 12:31:08,card_auth,S12-0019,E12-004528,Крупный банк,mobile,social,medium,warning,4,3062.01,1.68,64,15
2026-02-27 20:07:24,mobile_login,S12-0064,E12-005019,Крупный банк,mobile,mass,medium,ok,4,4195.25,4.84,104,15
2026-02-08 06:00:24,card_capture,S12-0302,E12-004179,Крупный банк,web,vip,low,delayed,1,3974.55,5.02,109,15
2026-02-21 20:01:43,mobile_login,S12-0185,E12-005675,Крупный банк,atm,mass,medium,ok,2,3111.73,5.87,124,15
2026-02-05 07:11:55,transfer,S12-0288,E12-003230,Крупный банк,atm,mass,high,ok,2,4752.33,1.64,36,15
2026-02-25 03:27:27,risk_alert,S12-0235,E12-003666,Крупный банк,mobile,social,medium,ok,3,6537.0,4.65,57,15
2026-02-08 16:57:43,card_auth,S12-0297,E12-002820,Крупный банк,web,mass,low,ok,1,4441.27,4.14,56,15
2026-02-19 06:45:28,mobile_login,S12-0103,E12-002992,Крупный банк,web,mass,high,ok,3,3059.56,4.17,56,15
2026-02-06 03:59:37,mobile_login,S12-0360,E12-004097,Крупный банк,atm,vip,high,delayed,3,3993.98,1.49,58,15
2026-02-07 16:51:41,transfer,S12-0109,E12-004146,Крупный банк,mobile,mass,low,ok,2,8709.2,2.78,61,15
2026-02-02 21:26:55,card_auth,S12-0384,E12-005707,Крупный банк,atm,mass,high,ok,3,1163.72,4.39,34,15
2026-02-21 12:15:36,card_auth,S12-0068,E12-004783,Крупный банк,atm,business,low,ok,2,12328.47,3.26,139,15
2026-02-04 11:22:32,card_capture,S12-0247,E12-005496,Крупный банк,atm,mass,low,ok,3,2917.94,1.84,108,15
2026-02-27 14:20:41,card_auth,S12-0170,E12-004509,Крупный банк,atm,business,high,ok,3,3216.23,3.21,90,15
2026-02-25 07:56:52,card_auth,S12-0189,E12-004379,Крупный банк,web,mass,medium,ok,4,4100.54,5.0,16,15
2026-02-14 19:12:55,card_auth,S12-0097,E12-002594,Крупный банк,web,business,medium,ok,2,2250.59,2.99,88,15
2026-02-16 18:05:00,transfer,S12-0174,E12-001083,Крупный банк,mobile,business,low,ok,4,2912.92,2.81,32,15
2026-02-18 05:32:06,risk_alert,S12-0099,E12-003112,Крупный банк,mobile,mass,medium,ok,2,2225.93,4.54,56,15
2026-02-11 04:42:43,card_auth,S12-0240,E12-000192,Крупный банк,atm,social,high,ok,1,4193.55,1.63,43,15
2026-02-17 04:40:34,card_capture,S12-0186,E12-003452,Крупный банк,mobile,business,medium,ok,1,2817.39,3.12,55,15
2026-02-22 02:27:13,transfer,S12-0375,E12-005977,Крупный банк,web,mass,medium,ok,2,2360.02,5.54,86,15
2026-02-02 00:01:02,card_auth,S12-0105,E12-002827,Крупный банк,mobile,mass,medium,warning,4,2615.15,4.37,57,15
2026-02-11 05:02:00,risk_alert,S12-0117,E12-004213,Крупный банк,web,mass,high,ok,5,1239.69,4.39,113,15
2026-02-07 06:55:34,risk_alert,S12-0332,E12-004151,Крупный банк,atm,mass,low,ok,2,2770.12,3.07,5,15
2026-02-06 18:00:00,transfer,S12-0086,E12-001901,Крупный банк,atm,social,medium,ok,3,940.38,4.68,70,15
2026-02-18 02:42:10,transfer,S12-0129,E12-000967,Крупный банк,atm,business,low,warning,1,1390.15,4.7,81,15
2026-02-19 10:09:00,card_capture,S12-0045,E12-003177,Крупный банк,atm,mass,low,delayed,4,3095.58,3.23,60,15
