event_id,event_time,entity_id,district,source_system,event_type,metric_volume,metric_value,latency_ms,priority,status
EV12_0011728,2025-09-14 02:13:00,БАН_01998,Сектор-Ж,portal,fraud_alert,5,735.1,648.5276897034528,high,warning
EV12_0011729,2025-09-14 02:14:00,БАН_02807,Сектор-А,batch_loader,clear,6,343.95,344.2,low,ok
EV12_0011730,2025-09-14 02:14:00,БАН_00848,Сектор-В,batch_loader,authorize,8,1484.41,241.2,low,ok
EV12_0011731,2025-09-14 02:17:00,БАН_01400,Сектор-З,api,authorize,6,517.62,280.8,high,ok
EV12_0011732,2025-09-14 02:17:00,БАН_00211,Сектор-Е,api,cash_withdraw,6,1112.11,236.1,low,ok
EV12_0011733,2025-09-14 02:20:00,БАН_00715,Сектор-Б,iot,clear,6,1019.41,165.1,high,warning
EV12_0011734,2025-09-14 02:22:00,БАН_02621,Сектор-Б,api,transfer,5,1669.93,174.4,low,warning
EV12_0011735,2025-09-14 02:23:00,БАН_01170,Сектор-В,portal,clear,6,555.87,256.4,high,ok
EV12_0011736,2025-09-14 02:23:00,БАН_01327,Сектор-А,edge,cash_withdraw,4,694.18,154.3,high,ok
EV12_0011737,2025-09-14 02:26:00,БАН_00571,Сектор-Б,iot,clear,9,1557.84,203.4,medium,failed
EV12_0011738,2025-09-14 02:31:00,БАН_03072,Сектор-В,edge,fraud_alert,8,703.84,356.0,low,delayed
EV12_0011739,2025-09-14 02:32:00,БАН_02296,Сектор-Д,batch_loader,clear,4,747.94,235.4,medium,delayed
EV12_0011740,2025-09-14 02:33:00,БАН_00009,Сектор-Д,portal,cash_withdraw,7,439.87,359.3,low,ok
EV12_0011741,2025-09-14 02:34:00,БАН_01396,Сектор-З,portal,fraud_alert,6,2793.63,261.7,medium,ok
EV12_0011742,2025-09-14 02:35:00,БАН_00090,Сектор-Б,portal,clear,6,1671.37,107.0,medium,ok
EV12_0011743,2025-09-14 02:35:00,БАН_00999,Сектор-А,edge,authorize,10,2644.26,191.9,medium,ok
EV12_0011744,2025-09-14 02:37:00,БАН_00209,Сектор-З,mobile,fraud_alert,8,844.72,342.6,high,ok
EV12_0011745,2025-09-14 02:37:00,БАН_00133,Сектор-А,iot,cash_withdraw,9,294.68,124.2,low,ok
EV12_0011746,2025-09-14 02:39:00,БАН_02260,Сектор-Ж,batch_loader,cash_withdraw,9,1043.27,323.8,medium,ok
EV12_0011747,2025-09-14 02:39:00,БАН_00381,Сектор-Д,batch_loader,transfer,5,249.36,190.1,medium,ok
EV12_0011748,2025-09-14 02:39:00,БАН_02594,Сектор-Е,iot,clear,5,1753.48,268.4,low,ok
EV12_0011749,2025-09-14 02:40:00,БАН_00378,Сектор-Е,iot,fraud_alert,8,1968.31,295.2,medium,ok
EV12_0011750,2025-09-14 02:42:00,БАН_02781,Сектор-Е,portal,cash_withdraw,5,406.67,282.4,medium,ok
EV12_0011751,2025-09-14 02:43:00,БАН_01712,Сектор-В,batch_loader,authorize,4,1495.63,183.4,high,ok
EV12_0011752,2025-09-14 02:46:00,БАН_01513,Сектор-А,batch_loader,authorize,9,533.86,384.6,high,ok
EV12_0011753,2025-09-14 02:47:00,БАН_01540,Сектор-Ж,edge,clear,5,724.42,97.6,high,ok
EV12_0011754,2025-09-14 02:48:00,БАН_02689,Сектор-А,portal,fraud_alert,10,952.73,288.3,critical,delayed
EV12_0011755,2025-09-14 02:49:00,БАН_01446,Сектор-В,batch_loader,clear,3,1733.12,166.0,medium,ok
EV12_0011756,2025-09-14 02:52:00,БАН_01828,Сектор-Д,api,authorize,9,572.91,98.3,medium,ok
EV12_0011757,2025-09-14 02:54:00,БАН_00852,Сектор-В,portal,authorize,4,355.16,247.1,medium,ok
EV12_0011758,2025-09-14 02:56:00,БАН_01075,Сектор-Д,batch_loader,authorize,7,386.76,130.3,low,ok
EV12_0011759,2025-09-14 02:56:00,БАН_03043,Сектор-Ж,edge,clear,2,2162.76,242.7,high,delayed
EV12_0011760,2025-09-14 02:56:00,БАН_00855,Сектор-А,batch_loader,cash_withdraw,9,1203.32,220.1,high,ok
EV12_0011761,2025-09-14 02:58:00,БАН_01619,Сектор-Д,edge,authorize,9,3045.1,267.6,critical,ok
EV12_0011762,2025-09-14 02:59:00,БАН_00707,Сектор-Б,api,fraud_alert,3,1456.03,369.5,medium,ok
EV12_0011763,2025-09-14 03:00:00,БАН_00475,Сектор-З,api,clear,8,1058.45,224.6,high,ok
EV12_0011764,2025-09-14 03:01:00,БАН_00912,Сектор-З,batch_loader,transfer,6,1315.99,217.7,high,ok
EV12_0011765,2025-09-14 03:01:00,БАН_00986,Сектор-Г,portal,clear,3,1153.36,176.1,critical,ok
EV12_0011766,2025-09-14 03:03:00,БАН_01357,Сектор-Ж,iot,cash_withdraw,5,392.88,292.7,low,ok
EV12_0011767,2025-09-14 03:03:00,БАН_02132,Сектор-В,mobile,fraud_alert,7,2027.14,92.2,low,ok
EV12_0011768,2025-09-14 03:03:00,БАН_03317,Сектор-В,batch_loader,transfer,6,578.07,143.8,low,delayed
EV12_0011769,2025-09-14 03:03:00,БАН_00692,Сектор-А,batch_loader,clear,6,752.53,197.4,medium,ok
EV12_0011770,2025-09-14 03:05:00,БАН_00171,Сектор-Б,batch_loader,fraud_alert,7,527.18,156.4,medium,ok
EV12_0011771,2025-09-14 03:05:00,БАН_03375,Сектор-Д,mobile,cash_withdraw,8,1218.08,231.3,low,ok
EV12_0011772,2025-09-14 03:07:00,БАН_03390,Сектор-Г,api,transfer,7,1179.52,181.9,high,ok
EV12_0011773,2025-09-14 03:13:00,БАН_00423,Сектор-Е,batch_loader,authorize,8,1276.55,176.8,low,ok
EV12_0011774,2025-09-14 03:13:00,БАН_01978,Сектор-З,mobile,fraud_alert,7,1434.75,309.9,low,ok
EV12_0011775,2025-09-14 03:13:00,БАН_02480,Сектор-А,api,cash_withdraw,6,1800.35,869.9797460565936,low,warning
EV12_0011776,2025-09-14 03:15:00,БАН_02544,Сектор-Д,portal,fraud_alert,8,268.52,206.8,medium,ok
EV12_0011777,2025-09-14 03:17:00,БАН_01152,Сектор-Б,mobile,fraud_alert,5,1827.01,234.7,low,ok
EV12_0011778,2025-09-14 03:17:00,БАН_00623,Сектор-В,batch_loader,transfer,4,2192.62,347.5,low,ok
EV12_0011779,2025-09-14 03:18:00,БАН_02794,Сектор-Б,edge,authorize,9,2676.57,227.5,low,ok
EV12_0011780,2025-09-14 03:19:00,БАН_02141,Сектор-А,api,clear,5,1391.24,251.2,low,ok
EV12_0011781,2025-09-14 03:20:00,БАН_02117,Сектор-Б,iot,clear,6,1637.32,161.0,high,warning
EV12_0011782,2025-09-14 03:21:00,БАН_01529,Сектор-Б,batch_loader,cash_withdraw,4,1412.3,277.3,medium,ok
EV12_0011783,2025-09-14 03:27:00,БАН_03364,Сектор-Ж,api,authorize,6,990.0,169.8,medium,ok
EV12_0011784,2025-09-14 03:27:00,БАН_00726,Сектор-Ж,batch_loader,authorize,6,1024.35,85.5,medium,ok
EV12_0011785,2025-09-14 03:30:00,БАН_00085,Сектор-В,iot,transfer,6,939.92,400.9,low,ok
EV12_0011786,2025-09-14 03:30:00,БАН_01940,Сектор-В,mobile,cash_withdraw,9,2128.18,99.1,high,ok
EV12_0011787,2025-09-14 03:31:00,БАН_01952,Сектор-В,iot,transfer,2,941.39,267.8,low,ok
EV12_0011788,2025-09-14 03:31:00,БАН_00153,Сектор-Д,api,authorize,9,1361.09,343.8,medium,ok
EV12_0011789,2025-09-14 03:32:00,БАН_02308,Сектор-В,api,authorize,5,831.7,228.4,low,ok
EV12_0011790,2025-09-14 03:35:00,БАН_00602,Сектор-Е,api,authorize,10,2324.84,144.0,medium,ok
EV12_0011791,2025-09-14 03:36:00,БАН_03027,Сектор-Д,api,fraud_alert,3,1696.29,275.9,low,ok
EV12_0011792,2025-09-14 03:36:00,БАН_01794,Сектор-З,iot,transfer,2,2731.42,312.3,low,delayed
EV12_0011793,2025-09-14 03:36:00,БАН_02079,Сектор-Д,edge,authorize,9,1136.49,253.5,medium,ok
EV12_0011794,2025-09-14 03:37:00,БАН_02811,Сектор-Б,batch_loader,cash_withdraw,11,152.43,253.1,low,ok
EV12_0011795,2025-09-14 03:39:00,БАН_00789,Сектор-Е,iot,clear,3,2027.5,192.8,low,ok
EV12_0011796,2025-09-14 03:41:00,БАН_00188,Сектор-Д,iot,authorize,10,2236.34,281.1,high,ok
EV12_0011797,2025-09-14 03:42:00,БАН_02195,Сектор-Г,portal,fraud_alert,7,595.08,260.7,high,ok
EV12_0011798,2025-09-14 03:43:00,БАН_01990,Сектор-Б,edge,authorize,4,463.18,298.7,low,ok
EV12_0011799,2025-09-14 03:43:00,БАН_02007,Сектор-А,iot,fraud_alert,7,333.49,194.9,low,ok
EV12_0011800,2025-09-14 03:43:00,БАН_01075,Сектор-Е,api,fraud_alert,9,1102.22,301.9,critical,ok
EV12_0011801,2025-09-14 03:44:00,БАН_03403,Сектор-Ж,iot,clear,6,1360.75,85.4,low,delayed
EV12_0011802,2025-09-14 03:46:00,БАН_02882,Сектор-А,edge,authorize,9,2275.28,224.9,low,ok
EV12_0011803,2025-09-14 03:46:00,БАН_00441,Сектор-Б,api,cash_withdraw,3,230.41,636.6020883781734,critical,warning
EV12_0011804,2025-09-14 03:47:00,БАН_00801,Сектор-Ж,iot,clear,3,1069.95,248.5,low,warning
EV12_0011805,2025-09-14 03:48:00,БАН_02896,Сектор-А,iot,transfer,4,1687.6,286.4,medium,ok
EV12_0011806,2025-09-14 03:50:00,БАН_01447,Сектор-Е,batch_loader,authorize,6,906.73,146.5,medium,ok
EV12_0011807,2025-09-14 03:53:00,БАН_01489,Сектор-В,edge,cash_withdraw,6,1247.58,226.6,medium,ok
EV12_0011808,2025-09-14 03:53:00,БАН_01959,Сектор-Д,iot,authorize,2,404.14,228.9,medium,ok
EV12_0011809,2025-09-14 03:53:00,БАН_02433,Сектор-В,mobile,transfer,7,2100.18,450.5,medium,ok
EV12_0011810,2025-09-14 03:55:00,БАН_00617,Сектор-Д,batch_loader,authorize,8,876.63,271.5,medium,ok
EV12_0011811,2025-09-14 03:57:00,БАН_01824,Сектор-З,api,cash_withdraw,4,2023.36,99.5,medium,ok
EV12_0011812,2025-09-14 03:57:00,БАН_00670,Сектор-Б,iot,clear,8,1288.48,201.3,low,ok
EV12_0011813,2025-09-14 04:03:00,БАН_01091,Сектор-В,edge,authorize,7,474.82,356.8,high,ok
EV12_0011814,2025-09-14 04:03:00,БАН_00430,Сектор-В,batch_loader,clear,7,1520.48,1213.3883571677884,low,warning
EV12_0011815,2025-09-14 04:07:00,БАН_02279,Сектор-А,batch_loader,transfer,4,581.56,306.1,low,ok
EV12_0011816,2025-09-14 04:08:00,БАН_00266,Сектор-Ж,edge,authorize,7,1054.97,165.6,medium,ok
EV12_0011817,2025-09-14 04:08:00,БАН_00479,Сектор-В,api,authorize,8,662.39,208.0,low,ok
EV12_0011818,2025-09-14 04:10:00,БАН_01812,Сектор-Г,mobile,authorize,5,1495.73,438.1,low,ok
EV12_0011819,2025-09-14 04:15:00,БАН_01797,Сектор-А,api,cash_withdraw,5,896.75,195.8,medium,ok
EV12_0011820,2025-09-14 04:20:00,БАН_02881,Сектор-Е,batch_loader,fraud_alert,3,1437.7,131.1,medium,ok
EV12_0011821,2025-09-14 04:23:00,БАН_02715,Сектор-Б,portal,authorize,10,1319.35,217.3,low,ok
EV12_0011822,2025-09-14 04:23:00,БАН_02540,Сектор-Е,api,authorize,3,1046.57,145.2,high,ok
EV12_0011823,2025-09-14 04:23:00,БАН_03436,Сектор-Г,edge,authorize,11,445.8,298.6,low,ok
EV12_0011824,2025-09-14 04:24:00,БАН_02381,Сектор-Д,iot,transfer,7,2083.54,391.7,medium,delayed
EV12_0011825,2025-09-14 04:24:00,БАН_03086,Сектор-З,portal,cash_withdraw,9,1377.79,255.3,low,ok
EV12_0011826,2025-09-14 04:25:00,БАН_02439,Сектор-А,edge,transfer,13,941.33,329.2,medium,ok
EV12_0011827,2025-09-14 04:30:00,БАН_02656,Сектор-А,portal,fraud_alert,11,592.23,890.8156644620132,critical,warning
EV12_0011828,2025-09-14 04:30:00,БАН_01884,Сектор-А,mobile,cash_withdraw,7,1428.57,166.8,medium,ok
EV12_0011829,2025-09-14 04:31:00,БАН_01104,Сектор-Е,portal,authorize,4,1368.48,198.6,medium,ok
EV12_0011830,2025-09-14 04:38:00,БАН_00954,Сектор-Е,api,cash_withdraw,4,705.95,79.1,low,ok
EV12_0011831,2025-09-14 04:38:00,БАН_00025,Сектор-З,api,clear,11,971.02,223.6,low,ok
EV12_0011832,2025-09-14 04:39:00,БАН_00803,Сектор-Б,iot,clear,4,425.69,328.0,low,delayed
EV12_0011833,2025-09-14 04:42:00,БАН_01442,Сектор-З,edge,authorize,7,1687.61,303.9,high,ok
EV12_0011834,2025-09-14 04:44:00,БАН_01733,Сектор-А,iot,authorize,8,1510.13,193.6,low,ok
EV12_0011835,2025-09-14 04:44:00,БАН_01829,Сектор-В,iot,authorize,9,1729.9,335.8,low,ok
EV12_0011836,2025-09-14 04:46:00,БАН_00026,Сектор-Г,batch_loader,transfer,12,1462.46,207.5,low,ok
EV12_0011837,2025-09-14 04:47:00,БАН_00173,Сектор-Д,api,authorize,6,519.45,592.6866076634539,low,warning
EV12_0011838,2025-09-14 04:48:00,БАН_01419,Сектор-Е,iot,clear,8,1777.56,391.5,low,ok
EV12_0011839,2025-09-14 04:50:00,БАН_00054,Сектор-Д,iot,transfer,5,2099.31,265.5,high,ok
EV12_0011840,2025-09-14 04:52:00,БАН_01697,Сектор-В,edge,transfer,6,993.56,355.2,low,ok
EV12_0011841,2025-09-14 04:52:00,БАН_03153,Сектор-В,api,authorize,10,552.34,221.6,medium,ok
EV12_0011842,2025-09-14 04:56:00,БАН_02577,Сектор-З,iot,clear,9,1182.39,244.2,low,ok
EV12_0011843,2025-09-14 04:56:00,БАН_00574,Сектор-Д,edge,clear,7,522.97,233.4,high,ok
EV12_0011844,2025-09-14 04:58:00,БАН_03406,Сектор-В,mobile,cash_withdraw,10,1953.6,133.5,medium,ok
EV12_0011845,2025-09-14 04:58:00,БАН_00710,Сектор-В,edge,cash_withdraw,4,2032.87,277.8,low,ok
EV12_0011846,2025-09-14 05:01:00,БАН_01964,Сектор-В,api,transfer,8,1411.17,240.7,low,ok
EV12_0011847,2025-09-14 05:01:00,БАН_00968,Сектор-А,batch_loader,authorize,8,1221.32,152.9,low,ok
EV12_0011848,2025-09-14 05:02:00,БАН_02094,Сектор-Г,iot,cash_withdraw,5,492.45,363.2,low,ok
EV12_0011849,2025-09-14 05:07:00,БАН_03160,Сектор-А,batch_loader,clear,11,1280.99,250.1,low,ok
EV12_0011850,2025-09-14 05:07:00,БАН_01666,Сектор-Б,api,transfer,3,1033.62,205.2,high,ok
EV12_0011851,2025-09-14 05:10:00,БАН_01332,Сектор-З,iot,clear,3,477.58,270.0,high,ok
EV12_0011852,2025-09-14 05:11:00,БАН_01282,Сектор-Е,batch_loader,authorize,13,718.69,132.6,low,ok
EV12_0011853,2025-09-14 05:12:00,БАН_00126,Сектор-Ж,batch_loader,clear,7,1084.58,296.2,high,ok
EV12_0011854,2025-09-14 05:16:00,БАН_01235,Сектор-З,mobile,clear,8,1709.02,371.2,high,ok
EV12_0011855,2025-09-14 05:16:00,БАН_02801,Сектор-Ж,iot,clear,3,351.34,284.8,low,ok
EV12_0011856,2025-09-14 05:17:00,БАН_02450,Сектор-З,iot,cash_withdraw,6,493.36,229.9,low,ok
EV12_0011857,2025-09-14 05:21:00,БАН_00251,Сектор-З,portal,transfer,8,861.44,255.2,high,ok
EV12_0011858,2025-09-14 05:24:00,БАН_01753,Сектор-Д,batch_loader,authorize,5,1494.24,189.9,low,ok
EV12_0011859,2025-09-14 05:28:00,БАН_01334,Сектор-В,edge,clear,10,2064.12,229.8,medium,ok
EV12_0011860,2025-09-14 05:35:00,БАН_03365,Сектор-Ж,batch_loader,authorize,7,1141.03,321.9,low,ok
EV12_0011861,2025-09-14 05:36:00,БАН_02644,Сектор-Е,api,transfer,8,1975.87,322.0,low,ok
EV12_0011862,2025-09-14 05:40:00,БАН_03222,Сектор-З,edge,fraud_alert,5,1038.34,224.7,low,ok
EV12_0011863,2025-09-14 05:42:00,БАН_01428,Сектор-Е,batch_loader,clear,7,892.7,322.2,medium,ok
EV12_0011864,2025-09-14 05:43:00,БАН_01319,Сектор-Д,edge,cash_withdraw,5,934.09,325.3,medium,ok
EV12_0011865,2025-09-14 05:43:00,БАН_00996,Сектор-Д,api,fraud_alert,2,375.57,234.4,low,ok
EV12_0011866,2025-09-14 05:50:00,БАН_02483,Сектор-А,edge,authorize,3,3074.18,289.5,medium,ok
EV12_0011867,2025-09-14 05:51:00,БАН_03430,Сектор-Б,iot,fraud_alert,12,2909.36,301.0,medium,delayed
EV12_0011868,2025-09-14 05:53:00,БАН_01635,Сектор-Г,portal,clear,10,391.32,258.1,low,ok
EV12_0011869,2025-09-14 05:58:00,БАН_00356,Сектор-Ж,api,cash_withdraw,7,1237.7,274.4,medium,ok
EV12_0011870,2025-09-14 06:01:00,БАН_02151,Сектор-Г,iot,clear,4,412.0,251.4,low,ok
EV12_0011871,2025-09-14 06:02:00,БАН_03440,Сектор-А,batch_loader,authorize,4,1447.65,222.1,medium,ok
EV12_0011872,2025-09-14 06:03:00,БАН_03379,Сектор-Ж,portal,transfer,3,2621.52,263.4,high,ok
EV12_0011873,2025-09-14 06:04:00,БАН_02968,Сектор-З,iot,clear,5,265.24,333.4,low,ok
EV12_0011874,2025-09-14 06:04:00,БАН_02930,Сектор-А,portal,fraud_alert,8,1928.53,289.0,critical,ok
EV12_0011875,2025-09-14 06:06:00,БАН_03242,Сектор-З,edge,authorize,5,2561.15,266.2,low,ok
EV12_0011876,2025-09-14 06:07:00,БАН_01239,Сектор-З,portal,transfer,7,278.83,256.5,low,ok
EV12_0011877,2025-09-14 06:07:00,БАН_03317,Сектор-Е,api,cash_withdraw,9,902.97,279.7,high,ok
EV12_0011878,2025-09-14 06:07:00,БАН_03197,Сектор-В,api,fraud_alert,7,1113.07,240.1,low,ok
EV12_0011879,2025-09-14 06:10:00,БАН_01475,Сектор-Д,iot,authorize,11,1500.55,206.1,low,ok
EV12_0011880,2025-09-14 06:10:00,БАН_02413,Сектор-Ж,batch_loader,clear,2,1804.88,351.3,low,ok
EV12_0011881,2025-09-14 06:11:00,БАН_02483,Сектор-Б,mobile,clear,10,1507.87,224.5,medium,ok
EV12_0011882,2025-09-14 06:13:00,БАН_00979,Сектор-А,edge,clear,7,1692.11,160.3,low,ok
EV12_0011883,2025-09-14 06:13:00,БАН_02128,Сектор-Е,batch_loader,cash_withdraw,11,1262.24,272.6,low,ok
EV12_0011884,2025-09-14 06:14:00,БАН_03241,Сектор-Д,batch_loader,clear,6,762.48,175.2,medium,ok
EV12_0011885,2025-09-14 06:22:00,БАН_02725,Сектор-Б,edge,clear,7,1820.02,176.1,medium,ok
EV12_0011886,2025-09-14 06:31:00,БАН_00351,Сектор-Г,api,authorize,6,1886.94,395.1,high,delayed
EV12_0011887,2025-09-14 06:32:00,БАН_02039,Сектор-Б,portal,clear,4,709.0,380.3,low,ok
EV12_0011888,2025-09-14 06:38:00,БАН_00008,Сектор-Ж,batch_loader,cash_withdraw,7,623.3,296.8,critical,ok
EV12_0011889,2025-09-14 06:39:00,БАН_01496,Сектор-В,edge,authorize,4,751.4,214.5,low,ok
EV12_0011890,2025-09-14 06:39:00,БАН_01978,Сектор-Ж,edge,transfer,5,526.07,298.5,low,ok
EV12_0011891,2025-09-14 06:40:00,БАН_03486,Сектор-В,iot,authorize,9,1045.3,167.1,medium,ok
EV12_0011892,2025-09-14 06:41:00,БАН_00351,Сектор-Е,iot,clear,3,770.12,332.1,high,ok
EV12_0011893,2025-09-14 06:45:00,БАН_00375,Сектор-Д,iot,authorize,5,1459.16,68.2,low,ok
EV12_0011894,2025-09-14 06:46:00,БАН_00541,Сектор-Ж,batch_loader,transfer,8,773.85,110.2,medium,ok
EV12_0011895,2025-09-14 06:46:00,БАН_01552,Сектор-Б,mobile,authorize,7,588.68,186.1,medium,delayed
EV12_0011896,2025-09-14 06:47:00,БАН_03159,Сектор-Ж,edge,authorize,7,1377.79,241.9,low,ok
EV12_0011897,2025-09-14 06:47:00,БАН_01454,Сектор-Б,iot,clear,5,1686.59,41.8,low,ok
EV12_0011898,2025-09-14 06:48:00,БАН_00383,Сектор-Б,iot,fraud_alert,4,1307.26,289.4,critical,ok
EV12_0011899,2025-09-14 06:49:00,БАН_02627,Сектор-Д,batch_loader,clear,8,325.25,196.1,low,ok
EV12_0011900,2025-09-14 06:50:00,БАН_00161,Сектор-Б,edge,clear,9,639.31,326.0,low,ok
EV12_0011901,2025-09-14 06:50:00,БАН_00144,Сектор-В,edge,fraud_alert,11,451.35,199.8,low,ok
EV12_0011902,2025-09-14 06:54:00,БАН_03331,Сектор-В,portal,clear,13,842.9,275.1,low,warning
EV12_0011903,2025-09-14 06:55:00,БАН_01404,Сектор-Ж,api,clear,10,668.09,56.2,low,ok
EV12_0011904,2025-09-14 06:55:00,БАН_03375,Сектор-З,api,cash_withdraw,7,2672.02,374.4,low,delayed
EV12_0011905,2025-09-14 06:57:00,БАН_02861,Сектор-Б,iot,clear,9,814.54,198.4,high,ok
EV12_0011906,2025-09-14 06:57:00,БАН_01252,Сектор-Б,mobile,cash_withdraw,5,933.45,113.5,low,ok
EV12_0011907,2025-09-14 06:59:00,БАН_01155,Сектор-Ж,portal,cash_withdraw,5,938.72,357.9,medium,ok
EV12_0011908,2025-09-14 06:59:00,БАН_02456,Сектор-Г,api,transfer,4,1253.66,221.7,low,ok
EV12_0011909,2025-09-14 06:59:00,БАН_00958,Сектор-Г,portal,cash_withdraw,6,700.92,260.4,medium,ok
EV12_0011910,2025-09-14 07:00:00,БАН_00631,Сектор-Д,portal,clear,5,482.32,254.0,high,warning
EV12_0011911,2025-09-14 07:01:00,БАН_01343,Сектор-З,mobile,clear,7,1114.01,183.0,medium,ok
EV12_0011912,2025-09-14 07:01:00,БАН_01431,Сектор-А,batch_loader,authorize,5,1248.58,171.9,low,ok
EV12_0011913,2025-09-14 07:02:00,БАН_02666,Сектор-Б,edge,clear,6,1590.67,325.0,high,ok
EV12_0011914,2025-09-14 07:03:00,БАН_00361,Сектор-Б,batch_loader,clear,5,2201.29,295.8,critical,ok
EV12_0011915,2025-09-14 07:03:00,БАН_02305,Сектор-З,batch_loader,clear,9,529.87,324.1,low,ok
EV12_0011916,2025-09-14 07:03:00,БАН_03488,Сектор-А,iot,fraud_alert,3,809.41,281.4,low,ok
EV12_0011917,2025-09-14 07:04:00,БАН_01999,Сектор-Г,api,fraud_alert,9,1573.84,258.4,medium,ok
EV12_0011918,2025-09-14 07:05:00,БАН_03484,Сектор-В,batch_loader,transfer,6,377.66,258.2,high,ok
EV12_0011919,2025-09-14 07:06:00,БАН_00565,Сектор-Б,iot,clear,6,650.06,182.7,low,delayed
EV12_0011920,2025-09-14 07:08:00,БАН_03028,Сектор-Г,portal,cash_withdraw,5,1126.68,208.8,medium,ok
EV12_0011921,2025-09-14 07:09:00,БАН_00799,Сектор-Б,portal,clear,7,288.4,207.3,critical,failed
EV12_0011922,2025-09-14 07:10:00,БАН_00235,Сектор-Ж,portal,clear,5,2487.7,282.8,high,ok
EV12_0011923,2025-09-14 07:14:00,БАН_01378,Сектор-Е,batch_loader,cash_withdraw,11,227.2,196.7,low,ok
EV12_0011924,2025-09-14 07:15:00,БАН_00426,Сектор-Г,api,authorize,5,843.1,336.0,low,failed
EV12_0011925,2025-09-14 07:16:00,БАН_03318,Сектор-Е,iot,authorize,5,628.64,195.7,high,ok
EV12_0011926,2025-09-14 07:18:00,БАН_00916,Сектор-Г,api,cash_withdraw,9,1628.81,75.5,critical,ok
EV12_0011927,2025-09-14 07:19:00,БАН_01147,Сектор-Ж,iot,clear,11,489.62,104.7,low,ok
EV12_0011928,2025-09-14 07:20:00,БАН_02361,Сектор-В,batch_loader,authorize,4,615.17,243.4,medium,warning
EV12_0011929,2025-09-14 07:20:00,БАН_00715,Сектор-Г,batch_loader,clear,10,691.99,243.5,medium,warning
EV12_0011930,2025-09-14 07:22:00,БАН_02110,Сектор-Г,portal,authorize,8,1028.67,292.9,low,ok
EV12_0011931,2025-09-14 07:23:00,БАН_00922,Сектор-З,iot,clear,4,771.47,267.7,high,ok
