event_id,city,campaign,device,source,segment,page,region,session_length_sec,items_viewed,converted
4569,city_093,cmp_038,device_05,source_18,segment_37,page_020,region_10,227,7,0
4570,city_043,cmp_058,device_07,source_28,segment_11,page_020,region_03,265,6,0
4571,city_004,cmp_152,device_15,source_14,segment_53,page_043,region_07,363,10,0
4572,city_021,cmp_023,device_11,source_01,segment_56,page_049,region_03,158,6,1
4573,city_036,cmp_004,device_07,source_28,segment_67,page_046,region_06,126,11,0
4574,city_004,cmp_043,device_06,source_23,segment_64,page_046,region_04,279,7,0
4575,city_004,cmp_077,device_08,source_12,segment_05,page_034,region_11,199,12,0
4576,city_024,cmp_077,device_04,source_02,segment_24,page_020,region_04,147,9,1
4577,city_029,cmp_040,device_03,source_25,segment_03,page_025,region_08,204,7,0
4578,city_046,cmp_008,device_01,source_15,segment_47,page_030,region_12,159,8,1
4579,city_090,cmp_145,device_01,source_01,segment_60,page_069,region_01,144,10,0
4580,city_029,cmp_058,device_19,source_12,segment_28,page_013,region_02,250,6,0
4581,city_004,cmp_113,device_07,source_29,segment_09,page_019,region_06,175,6,0
4582,city_043,cmp_045,device_01,source_14,segment_25,page_069,region_03,120,5,0
4583,city_026,cmp_123,device_08,source_16,segment_06,page_033,region_01,213,13,0
4584,city_082,cmp_114,device_07,source_15,segment_05,page_070,region_11,187,2,1
4585,city_032,cmp_013,device_08,source_12,segment_06,page_114,region_03,235,7,0
4586,city_024,cmp_010,device_08,source_16,segment_05,page_123,region_12,197,8,0
4587,city_060,cmp_019,device_03,source_02,segment_63,page_015,region_03,176,6,0
4588,city_037,cmp_122,device_14,source_07,segment_02,page_022,region_11,286,5,0
4589,city_044,cmp_032,device_07,source_25,segment_15,page_089,region_01,142,5,0
4590,city_010,cmp_045,device_20,source_05,segment_10,page_067,region_07,277,6,0
4591,city_028,cmp_073,device_09,source_09,segment_24,page_013,region_09,213,11,0
4592,city_004,cmp_085,device_07,source_02,segment_13,page_128,region_09,270,8,0
4593,city_063,cmp_050,device_07,source_28,segment_13,page_082,region_09,212,7,0
4594,city_019,cmp_052,device_08,source_05,segment_63,page_004,region_11,230,6,0
4595,city_010,cmp_038,device_07,source_14,segment_38,page_025,region_04,232,7,0
4596,city_048,cmp_013,device_08,source_08,segment_15,page_147,region_07,296,10,1
4597,city_046,cmp_018,device_19,source_07,segment_15,page_051,region_09,231,7,0
4598,city_024,cmp_136,device_07,source_02,segment_18,page_021,region_11,135,6,0
4599,city_094,cmp_170,device_06,source_30,segment_20,page_019,region_01,224,6,1
4600,city_051,cmp_122,device_07,source_05,segment_09,page_015,region_01,276,6,0
4601,city_088,cmp_036,device_01,source_08,segment_17,page_089,region_12,281,7,0
4602,city_023,cmp_023,device_07,source_02,segment_61,page_089,region_02,188,6,0
4603,city_044,cmp_058,device_18,source_15,segment_42,page_089,region_03,175,7,0
4604,city_031,cmp_013,device_04,source_02,segment_02,page_129,region_03,141,4,0
4605,city_031,cmp_144,device_03,source_15,segment_53,page_124,region_04,263,7,0
4606,city_004,cmp_111,device_01,source_12,segment_21,page_012,region_09,257,6,0
4607,city_016,cmp_170,device_10,source_15,segment_42,page_019,region_11,300,12,0
4608,city_080,cmp_128,device_14,source_01,segment_19,page_016,region_06,173,9,0
4609,city_075,cmp_048,device_11,source_15,segment_47,page_038,region_06,223,7,0
4610,city_009,cmp_036,device_10,source_02,segment_38,page_040,region_04,201,9,1
4611,city_001,cmp_124,device_15,source_28,segment_39,page_117,region_07,179,5,0
4612,city_008,cmp_075,device_16,source_20,segment_63,page_063,region_01,208,5,0
4613,city_052,cmp_132,device_07,source_02,segment_56,page_089,region_06,142,8,0
4614,city_019,cmp_038,device_08,source_12,segment_28,page_015,region_11,255,5,0
4615,city_064,cmp_065,device_10,source_28,segment_38,page_016,region_09,269,9,0
4616,city_001,cmp_053,device_07,source_04,segment_19,page_014,region_04,252,4,0
4617,city_060,cmp_024,device_10,source_02,segment_38,page_019,region_09,211,9,0
4618,city_081,cmp_065,device_10,source_09,segment_13,page_024,region_03,263,6,0
4619,city_004,cmp_012,device_01,source_02,segment_32,page_070,region_09,187,3,0
4620,city_080,cmp_043,device_03,source_20,segment_54,page_080,region_03,127,5,0
4621,city_086,cmp_064,device_12,source_28,segment_28,page_094,region_09,192,4,0
4622,city_043,cmp_018,device_03,source_11,segment_40,page_106,region_03,175,7,1
4623,city_022,cmp_106,device_07,source_30,segment_15,page_020,region_04,355,8,0
4624,city_045,cmp_024,device_01,source_02,segment_54,page_013,region_03,258,5,0
4625,city_024,cmp_101,device_15,source_28,segment_26,page_046,region_11,212,4,0
4626,city_090,cmp_004,device_08,source_06,segment_20,page_142,region_10,281,9,0
4627,city_044,cmp_092,device_04,source_26,segment_02,page_059,region_09,251,12,0
4628,city_069,cmp_046,device_17,source_26,segment_05,page_111,region_03,217,6,0
4629,city_050,cmp_117,device_03,source_07,segment_06,page_126,region_06,202,4,0
4630,city_022,cmp_067,device_18,source_01,segment_28,page_069,region_09,162,6,0
4631,city_040,cmp_044,device_19,source_05,segment_04,page_021,region_07,234,9,0
4632,city_080,cmp_086,device_10,source_11,segment_34,page_097,region_03,266,6,0
4633,city_029,cmp_045,device_15,source_29,segment_08,page_073,region_03,132,6,0
4634,city_025,cmp_041,device_15,source_16,segment_34,page_143,region_09,240,9,0
4635,city_094,cmp_050,device_07,source_15,segment_29,page_073,region_07,236,5,0
4636,city_025,cmp_097,device_03,source_15,segment_15,page_133,region_01,163,6,0
4637,city_078,cmp_079,device_03,source_08,segment_26,page_052,region_02,211,8,0
4638,city_012,cmp_145,device_03,source_16,segment_25,page_148,region_03,123,11,0
4639,city_068,cmp_001,device_08,source_05,segment_06,page_049,region_04,223,9,1
4640,city_050,cmp_021,device_01,source_18,segment_26,page_021,region_01,239,9,1
4641,city_010,cmp_057,device_07,source_15,segment_38,page_065,region_04,253,6,0
4642,city_005,cmp_088,device_06,source_18,segment_40,page_004,region_10,236,8,0
4643,city_022,cmp_013,device_17,source_02,segment_63,page_092,region_11,275,5,0
4644,city_055,cmp_036,device_03,source_12,segment_42,page_091,region_03,170,13,0
4645,city_027,cmp_178,device_11,source_02,segment_30,page_122,region_09,254,6,0
4646,city_021,cmp_038,device_03,source_06,segment_15,page_090,region_09,190,5,1
4647,city_047,cmp_044,device_08,source_20,segment_26,page_007,region_09,162,8,1
4648,city_093,cmp_029,device_07,source_09,segment_66,page_125,region_10,179,5,0
4649,city_010,cmp_004,device_08,source_02,segment_66,page_067,region_11,143,9,0
4650,city_054,cmp_035,device_03,source_25,segment_43,page_077,region_07,231,7,0
4651,city_084,cmp_021,device_07,source_02,segment_02,page_046,region_09,143,11,0
4652,city_043,cmp_044,device_07,source_12,segment_03,page_048,region_01,262,5,0
4653,city_094,cmp_027,device_15,source_12,segment_66,page_042,region_02,234,3,0
4654,city_049,cmp_046,device_02,source_08,segment_54,page_110,region_01,239,7,0
4655,city_056,cmp_032,device_03,source_01,segment_28,page_002,region_03,197,8,0
4656,city_068,cmp_145,device_20,source_04,segment_20,page_019,region_03,85,9,0
4657,city_014,cmp_035,device_07,source_02,segment_09,page_094,region_11,190,6,0
4658,city_044,cmp_024,device_12,source_02,segment_29,page_046,region_03,215,4,0
4659,city_050,cmp_109,device_06,source_02,segment_38,page_047,region_02,184,5,0
4660,city_010,cmp_121,device_10,source_23,segment_06,page_078,region_04,260,11,0
4661,city_035,cmp_068,device_07,source_02,segment_26,page_013,region_04,191,7,0
4662,city_064,cmp_040,device_15,source_07,segment_17,page_088,region_10,245,9,0
4663,city_004,cmp_124,device_07,source_13,segment_63,page_104,region_05,166,5,0
4664,city_031,cmp_088,device_11,source_01,segment_40,page_044,region_02,266,4,1
4665,city_010,cmp_044,device_07,source_12,segment_64,page_088,region_04,284,11,0
4666,city_012,cmp_045,device_04,source_12,segment_17,page_052,region_11,171,3,0
4667,city_041,cmp_002,device_04,source_24,segment_08,page_046,region_12,268,9,1
4668,city_002,cmp_010,device_08,source_02,segment_56,page_006,region_06,226,5,0
4669,city_031,cmp_017,device_07,source_02,segment_23,page_147,region_05,152,8,0
4670,city_002,cmp_031,device_11,source_02,segment_32,page_058,region_02,220,5,0
4671,city_088,cmp_148,device_16,source_12,segment_42,page_125,region_04,238,9,0
4672,city_081,cmp_122,device_01,source_02,segment_34,page_046,region_04,108,5,0
4673,city_015,cmp_009,device_14,source_15,segment_50,page_026,region_04,168,5,1
4674,city_005,cmp_003,device_17,source_20,segment_09,page_098,region_04,226,8,0
4675,city_019,cmp_075,device_12,source_12,segment_04,page_101,region_03,134,8,1
4676,city_002,cmp_043,device_11,source_07,segment_16,page_128,region_09,114,8,0
4677,city_061,cmp_119,device_18,source_11,segment_30,page_100,region_07,272,4,1
4678,city_046,cmp_169,device_17,source_04,segment_46,page_089,region_06,331,6,1
4679,city_044,cmp_057,device_07,source_24,segment_49,page_002,region_03,250,5,0
4680,city_075,cmp_023,device_10,source_06,segment_32,page_019,region_01,201,8,1
4681,city_070,cmp_136,device_08,source_24,segment_47,page_070,region_05,180,6,0
4682,city_030,cmp_050,device_03,source_28,segment_32,page_070,region_05,265,5,0
4683,city_050,cmp_049,device_04,source_04,segment_13,page_080,region_06,181,9,0
4684,city_033,cmp_096,device_07,source_24,segment_44,page_078,region_02,294,6,0
4685,city_051,cmp_043,device_07,source_23,segment_34,page_014,region_01,234,3,0
4686,city_010,cmp_027,device_08,source_14,segment_32,page_142,region_07,255,5,0
4687,city_022,cmp_104,device_14,source_23,segment_53,page_052,region_11,248,7,0
4688,city_019,cmp_024,device_14,source_10,segment_02,page_092,region_03,170,6,0
4689,city_012,cmp_008,device_06,source_14,segment_12,page_093,region_07,283,6,0
4690,city_031,cmp_058,device_06,source_09,segment_40,page_021,region_02,244,4,0
4691,city_060,cmp_006,device_10,source_30,segment_11,page_046,region_04,135,9,0
4692,city_029,cmp_117,device_07,source_12,segment_10,page_011,region_02,145,10,0
4693,city_098,cmp_172,device_19,source_04,segment_66,page_007,region_03,80,8,0
4694,city_023,cmp_156,device_10,source_15,segment_66,page_017,region_07,205,11,0
4695,city_093,cmp_019,device_05,source_18,segment_26,page_014,region_02,201,6,0
4696,city_014,cmp_151,device_03,source_24,segment_05,page_089,region_09,268,8,0
4697,city_024,cmp_014,device_12,source_01,segment_48,page_058,region_03,314,5,0
4698,city_012,cmp_041,device_07,source_18,segment_48,page_044,region_10,245,10,0
4699,city_017,cmp_013,device_03,source_12,segment_17,page_018,region_04,103,7,0
4700,city_011,cmp_122,device_05,source_17,segment_46,page_044,region_08,248,9,1
4701,city_051,cmp_026,device_11,source_12,segment_05,page_111,region_05,181,4,0
4702,city_014,cmp_087,device_10,source_06,segment_25,page_136,region_04,222,5,0
4703,city_007,cmp_109,device_03,source_01,segment_03,page_044,region_01,296,8,1
4704,city_020,cmp_044,device_11,source_06,segment_63,page_089,region_03,165,7,1
4705,city_056,cmp_117,device_10,source_15,segment_17,page_114,region_08,127,6,1
4706,city_032,cmp_038,device_14,source_01,segment_08,page_044,region_05,209,6,0
4707,city_011,cmp_018,device_03,source_28,segment_07,page_030,region_11,120,12,0
4708,city_005,cmp_052,device_06,source_08,segment_05,page_042,region_09,206,10,0
4709,city_061,cmp_097,device_14,source_02,segment_05,page_046,region_01,214,7,0
4710,city_059,cmp_009,device_07,source_25,segment_26,page_091,region_07,107,8,0
4711,city_036,cmp_120,device_18,source_02,segment_08,page_026,region_01,171,9,0
4712,city_042,cmp_031,device_11,source_02,segment_47,page_017,region_11,271,5,0
4713,city_019,cmp_091,device_01,source_02,segment_29,page_070,region_05,296,7,1
4714,city_037,cmp_014,device_07,source_12,segment_59,page_005,region_06,287,5,0
4715,city_061,cmp_045,device_06,source_05,segment_56,page_058,region_04,279,9,0
4716,city_064,cmp_053,device_14,source_23,segment_43,page_089,region_04,226,3,1
4717,city_025,cmp_054,device_03,source_12,segment_08,page_025,region_09,115,6,0
4718,city_056,cmp_033,device_17,source_05,segment_25,page_004,region_04,258,7,0
4719,city_037,cmp_063,device_12,source_14,segment_64,page_125,region_01,198,5,0
4720,city_061,cmp_034,device_09,source_28,segment_47,page_041,region_06,70,9,0
4721,city_057,cmp_021,device_08,source_24,segment_30,page_036,region_01,231,8,0
4722,city_062,cmp_017,device_18,source_02,segment_30,page_089,region_08,203,6,0
4723,city_012,cmp_137,device_17,source_24,segment_17,page_019,region_04,215,5,0
4724,city_024,cmp_016,device_18,source_08,segment_57,page_088,region_01,162,13,1
4725,city_020,cmp_045,device_15,source_08,segment_64,page_077,region_04,161,8,0
4726,city_034,cmp_031,device_07,source_12,segment_40,page_021,region_11,221,9,0
4727,city_036,cmp_079,device_03,source_20,segment_70,page_041,region_07,194,10,0
4728,city_056,cmp_040,device_06,source_09,segment_48,page_130,region_07,194,5,0
4729,city_045,cmp_035,device_19,source_15,segment_55,page_089,region_10,152,8,0
4730,city_046,cmp_166,device_19,source_02,segment_28,page_113,region_07,137,5,0
4731,city_051,cmp_180,device_04,source_05,segment_26,page_047,region_06,167,12,1
4732,city_021,cmp_016,device_04,source_28,segment_18,page_078,region_11,257,4,0
4733,city_016,cmp_093,device_10,source_09,segment_28,page_032,region_01,251,8,0
4734,city_015,cmp_136,device_08,source_17,segment_34,page_051,region_09,106,7,0
4735,city_066,cmp_166,device_08,source_02,segment_30,page_146,region_11,210,6,1
4736,city_008,cmp_036,device_18,source_01,segment_10,page_080,region_01,174,4,0
4737,city_024,cmp_114,device_08,source_02,segment_24,page_021,region_11,331,1,0
4738,city_021,cmp_038,device_08,source_16,segment_28,page_088,region_01,165,7,0
4739,city_048,cmp_080,device_11,source_02,segment_30,page_149,region_03,154,6,0
4740,city_088,cmp_059,device_07,source_14,segment_03,page_088,region_11,159,7,1
4741,city_080,cmp_096,device_08,source_04,segment_42,page_077,region_02,287,8,0
4742,city_009,cmp_140,device_13,source_02,segment_66,page_078,region_02,103,10,1
4743,city_043,cmp_014,device_18,source_16,segment_09,page_091,region_09,144,5,0
4744,city_004,cmp_026,device_18,source_12,segment_59,page_146,region_12,214,4,0
4745,city_068,cmp_075,device_11,source_25,segment_10,page_001,region_12,239,7,0
4746,city_027,cmp_041,device_06,source_17,segment_03,page_018,region_01,243,6,0
4747,city_015,cmp_066,device_17,source_06,segment_43,page_087,region_09,70,6,0
4748,city_037,cmp_114,device_11,source_02,segment_59,page_011,region_01,165,8,0
4749,city_032,cmp_095,device_07,source_15,segment_57,page_109,region_09,238,8,0
4750,city_091,cmp_110,device_10,source_07,segment_05,page_025,region_11,160,7,0
4751,city_003,cmp_021,device_07,source_02,segment_01,page_104,region_03,138,11,1
4752,city_093,cmp_005,device_15,source_13,segment_63,page_125,region_04,252,13,1
4753,city_017,cmp_131,device_07,source_15,segment_13,page_020,region_03,280,4,0
4754,city_010,cmp_052,device_07,source_05,segment_11,page_133,region_03,177,4,0
4755,city_061,cmp_083,device_14,source_17,segment_57,page_014,region_11,192,7,1
4756,city_041,cmp_012,device_04,source_02,segment_15,page_025,region_02,154,7,0
4757,city_082,cmp_096,device_08,source_17,segment_28,page_030,region_07,255,5,0
4758,city_044,cmp_014,device_07,source_02,segment_66,page_039,region_01,319,4,0
4759,city_040,cmp_116,device_07,source_16,segment_40,page_089,region_04,215,8,0
4760,city_015,cmp_010,device_03,source_11,segment_24,page_020,region_09,202,8,0
4761,city_093,cmp_012,device_01,source_02,segment_28,page_051,region_01,204,11,0
4762,city_056,cmp_040,device_10,source_01,segment_16,page_125,region_04,217,4,1
4763,city_049,cmp_025,device_08,source_23,segment_59,page_007,region_02,59,10,0
4764,city_068,cmp_177,device_18,source_25,segment_30,page_070,region_06,109,5,0
4765,city_008,cmp_052,device_06,source_08,segment_54,page_077,region_12,292,4,0
4766,city_080,cmp_054,device_01,source_15,segment_70,page_028,region_03,319,11,0
4767,city_040,cmp_009,device_07,source_24,segment_26,page_110,region_02,185,10,0
4768,city_069,cmp_056,device_01,source_02,segment_01,page_141,region_03,162,1,1
4769,city_060,cmp_010,device_05,source_12,segment_63,page_038,region_01,279,4,0
4770,city_035,cmp_082,device_11,source_10,segment_13,page_114,region_03,266,9,0
4771,city_064,cmp_176,device_07,source_03,segment_13,page_022,region_04,265,8,0
4772,city_060,cmp_038,device_07,source_04,segment_16,page_021,region_02,136,6,0
4773,city_001,cmp_120,device_14,source_28,segment_66,page_070,region_01,115,9,0
4774,city_060,cmp_165,device_07,source_16,segment_38,page_067,region_06,121,8,0
4775,city_040,cmp_165,device_03,source_15,segment_43,page_130,region_03,180,9,0
4776,city_074,cmp_104,device_06,source_15,segment_07,page_052,region_10,178,12,0
4777,city_070,cmp_129,device_18,source_09,segment_19,page_070,region_05,232,10,0
4778,city_012,cmp_040,device_05,source_20,segment_13,page_038,region_04,278,10,0
4779,city_002,cmp_074,device_07,source_18,segment_01,page_021,region_11,137,4,1
4780,city_014,cmp_086,device_03,source_11,segment_38,page_089,region_03,259,11,0
4781,city_061,cmp_025,device_10,source_02,segment_01,page_012,region_06,277,3,0
